product,metal,width,optical_code,height_40,height_70,height_110,height_200,timestamp_first,timestamp_last
bouteille_t,False,52,T068061,True,True,True,True,2024-11-14 14:41:25.552727,2024-11-14 14:41:25.577482
tetrapak,False,50,B067009,False,False,False,False,2024-11-14 14:41:25.648471,2024-11-14 14:41:25.675443
conserve,True,75,S031005,True,True,False,False,2024-11-14 14:41:25.754928,2024-11-14 14:41:25.779770
journal,False,280,B058056,False,False,False,False,2024-11-14 14:41:25.871825,2024-11-14 14:41:26.015264
yaourt,False,77,W031010,False,False,False,False,2024-11-14 14:41:25.951244,2024-11-14 14:41:25.976030
journal,False,295,B054052,True,True,True,True,2024-11-14 14:41:26.060055,2024-11-14 14:41:26.064438
carton_petit,False,90,B073023,True,True,False,False,2024-11-14 14:41:26.151848,2024-11-14 14:41:26.189383
conserve,True,104,S039006,True,True,False,False,2024-11-14 14:41:26.285159,2024-11-14 14:41:26.329644
carton_petit,False,63,B092031,True,True,False,False,2024-11-14 14:41:26.401135,2024-11-14 14:41:26.443450
dechet,False,72,T061085,True,False,False,False,2024-11-14 14:41:26.554745,2024-11-14 14:41:26.590885
canette,True,125,S039004,True,True,False,False,2024-11-14 14:41:26.687711,2024-11-14 14:41:26.715809
carton_grand,False,5,B071014,True,True,True,False,2024-11-14 14:41:26.777680,2024-11-14 14:41:26.846698
journal,False,12,B064050,True,True,True,False,2024-11-14 14:41:26.907177,2024-11-14 14:41:27.048143
carton_grand,False,289,B078009,False,False,False,False,2024-11-14 14:41:27.004889,2024-11-14 14:41:27.071746
tetrapak,False,72,B071010,True,False,False,False,2024-11-14 14:41:27.106821,2024-11-14 14:41:27.124534
journal,False,10,B060042,True,True,True,True,2024-11-14 14:41:27.227188,2024-11-14 14:41:27.345773
dechet,False,75,T041073,True,True,False,False,2024-11-14 14:41:27.332116,2024-11-14 14:41:27.382923
bouteille_t,False,69,T047132,False,False,False,False,2024-11-14 14:41:27.427097,2024-11-14 14:41:27.538398
bouteille_t,False,58,T052104,True,True,True,False,2024-11-14 14:41:27.531912,2024-11-14 14:41:27.553684
carton_grand,False,375,B060013,True,True,True,True,2024-11-14 14:41:27.607770,2024-11-14 14:41:27.610437
yaourt,False,54,W058009,True,True,False,False,2024-11-14 14:41:27.754481,2024-11-14 14:41:27.780537
tetrapak,False,44,B093003,True,False,False,False,2024-11-14 14:41:27.887388,2024-11-14 14:41:27.919692
yaourt,False,42,W023010,True,True,False,False,2024-11-14 14:41:27.945105,2024-11-14 14:41:27.972078
conserve,True,116,S026007,True,True,False,False,2024-11-14 14:41:28.032732,2024-11-14 14:41:28.088621
dechet,False,102,B021043,True,True,False,False,2024-11-14 14:41:28.140402,2024-11-14 14:41:28.182809
yaourt,False,60,W033013,True,False,False,False,2024-11-14 14:41:28.224555,2024-11-14 14:41:28.252977
yaourt,False,86,W026005,True,False,False,False,2024-11-14 14:41:28.291544,2024-11-14 14:41:28.312280
dechet,False,79,T037068,True,True,False,False,2024-11-14 14:41:28.384111,2024-11-14 14:41:28.419909
carton_grand,False,5,B049012,True,True,True,True,2024-11-14 14:41:28.446400,2024-11-14 14:41:28.549418
canette,True,62,S041005,True,False,False,False,2024-11-14 14:41:28.586336,2024-11-14 14:41:28.638032
bouteille_b,False,74,W009006,True,False,False,False,2024-11-14 14:41:28.684439,2024-11-14 14:41:28.760938
bouteille_t,False,79,T025086,True,True,False,False,2024-11-14 14:41:28.736403,2024-11-14 14:41:28.806160
carton_petit,False,92,B039013,True,False,False,False,2024-11-14 14:41:28.785898,2024-11-14 14:41:28.816061
bouteille_b,False,76,W018005,True,True,True,True,2024-11-14 14:41:28.974370,2024-11-14 14:41:29.010687
canette,True,67,S026004,True,True,False,False,2024-11-14 14:41:29.062051,2024-11-14 14:41:29.091613
dechet,False,137,B060017,True,True,True,False,2024-11-14 14:41:29.142630,2024-11-14 14:41:29.144959
canette,True,63,S032002,True,False,False,False,2024-11-14 14:41:29.250730,2024-11-14 14:41:29.273318
dechet,False,77,B020048,True,True,False,False,2024-11-14 14:41:29.355562,2024-11-14 14:41:29.403084
carton_grand,False,6,B076022,True,True,True,True,2024-11-14 14:41:29.451811,2024-11-14 14:41:29.564529
bouteille_t,False,67,T066071,True,True,False,False,2024-11-14 14:41:29.584078,2024-11-14 14:41:29.665214
bouteille_t,False,131,T058081,True,False,False,False,2024-11-14 14:41:29.700706,2024-11-14 14:41:29.737141
dechet,False,75,W009017,True,False,False,False,2024-11-14 14:41:29.726802,2024-11-14 14:41:29.755944
bouteille_b,False,61,W011006,True,True,False,False,2024-11-14 14:41:29.839563,2024-11-14 14:41:29.858813
yaourt,False,36,W044008,True,False,False,False,2024-11-14 14:41:29.950758,2024-11-14 14:41:29.967583
bouteille_b,False,165,W005005,True,True,False,False,2024-11-14 14:41:30.007695,2024-11-14 14:41:30.039650
carton_grand,False,6,B098021,True,True,True,False,2024-11-14 14:41:30.130487,2024-11-14 14:41:30.229760
journal,False,286,B035045,False,False,False,False,2024-11-14 14:41:30.200557,2024-11-14 14:41:30.378664
tetrapak,False,40,B070010,True,False,False,False,2024-11-14 14:41:30.301510,2024-11-14 14:41:30.315113
carton_petit,False,68,B061019,True,True,False,False,2024-11-14 14:41:30.378166,2024-11-14 14:41:30.421128
tetrapak,False,83,B074011,True,True,False,False,2024-11-14 14:41:30.484419,2024-11-14 14:41:30.503376
journal,False,308,B042077,True,True,True,True,2024-11-14 14:41:30.569755,2024-11-14 14:41:30.574937
carton_petit,False,103,B103011,True,True,False,False,2024-11-14 14:41:30.699589,2024-11-14 14:41:30.733652
carton_petit,False,76,B105024,True,True,True,False,2024-11-14 14:41:30.832038,2024-11-14 14:41:30.863979
tetrapak,False,67,B096006,True,True,False,False,2024-11-14 14:41:30.969344,2024-11-14 14:41:30.999230
dechet,False,232,B085013,False,False,False,False,2024-11-14 14:41:31.083314,2024-11-14 14:41:31.188414
bouteille_b,False,83,W009008,True,False,False,False,2024-11-14 14:41:31.180036,2024-11-14 14:41:31.266875
yaourt,False,52,W049011,True,False,False,False,2024-11-14 14:41:31.303043,2024-11-14 14:41:31.326526
conserve,True,118,S017004,True,True,True,False,2024-11-14 14:41:31.360158,2024-11-14 14:41:31.402238
conserve,True,85,S023004,True,True,False,False,2024-11-14 14:41:31.437763,2024-11-14 14:41:31.469111
bouteille_b,False,60,W012009,True,True,False,False,2024-11-14 14:41:31.562089,2024-11-14 14:41:31.645471
bouteille_b,False,163,W009006,True,True,False,False,2024-11-14 14:41:31.656400,2024-11-14 14:41:31.680151
carton_grand,False,5,B077021,True,True,True,True,2024-11-14 14:41:31.753857,2024-11-14 14:41:31.847215
dechet,False,50,T036103,True,False,False,False,2024-11-14 14:41:31.844589,2024-11-14 14:41:31.877261
conserve,True,88,S025003,True,True,False,False,2024-11-14 14:41:31.930546,2024-11-14 14:41:31.964879
tetrapak,False,60,B069009,True,False,False,False,2024-11-14 14:41:32.029800,2024-11-14 14:41:32.054952
dechet,False,222,B078021,True,True,True,True,2024-11-14 14:41:32.134754,2024-11-14 14:41:32.136764
dechet,False,59,W051018,True,False,False,False,2024-11-14 14:41:32.282442,2024-11-14 14:41:32.313480
dechet,False,64,W029011,True,False,False,False,2024-11-14 14:41:32.366437,2024-11-14 14:41:32.390236
carton_grand,False,187,B088011,True,True,True,False,2024-11-14 14:41:32.476949,2024-11-14 14:41:32.479822
dechet,False,93,T056059,True,False,False,False,2024-11-14 14:41:32.617043,2024-11-14 14:41:32.653194
carton_grand,False,5,B099017,True,True,True,True,2024-11-14 14:41:32.740858,2024-11-14 14:41:32.833007
bouteille_t,False,205,T048072,True,False,False,False,2024-11-14 14:41:32.838609,2024-11-14 14:41:32.864560
bouteille_b,False,70,W009004,True,True,False,False,2024-11-14 14:41:32.935222,2024-11-14 14:41:32.985695
yaourt,False,53,W033002,True,False,False,False,2024-11-14 14:41:33.019033,2024-11-14 14:41:33.049220
bouteille_t,False,209,T066068,True,True,False,False,2024-11-14 14:41:33.151068,2024-11-14 14:41:33.186302
dechet,False,64,W032012,True,False,False,False,2024-11-14 14:41:33.244914,2024-11-14 14:41:33.279955
conserve,True,135,S033003,True,True,False,False,2024-11-14 14:41:33.357820,2024-11-14 14:41:33.383551
dechet,False,60,W053014,True,False,False,False,2024-11-14 14:41:33.510792,2024-11-14 14:41:33.536609
dechet,False,5,B072010,True,True,True,False,2024-11-14 14:41:33.607097,2024-11-14 14:41:33.693865
dechet,False,5,B057010,True,True,True,False,2024-11-14 14:41:33.683562,2024-11-14 14:41:33.740503
journal,False,327,B048052,False,False,False,False,2024-11-14 14:41:33.781225,2024-11-14 14:41:33.924781
dechet,False,107,B027050,True,True,True,False,2024-11-14 14:41:33.918251,2024-11-14 14:41:33.962050
canette,True,73,S034002,True,True,False,False,2024-11-14 14:41:34.032751,2024-11-14 14:41:34.069995
bouteille_b,False,52,W009002,True,True,True,False,2024-11-14 14:41:34.122879,2024-11-14 14:41:34.156241
dechet,False,57,W025018,True,False,False,False,2024-11-14 14:41:34.195923,2024-11-14 14:41:34.220017
dechet,False,163,B035023,True,True,True,False,2024-11-14 14:41:34.243628,2024-11-14 14:41:34.246359
yaourt,False,43,W024005,True,False,False,False,2024-11-14 14:41:34.304241,2024-11-14 14:41:34.327710
dechet,False,81,B014074,True,True,False,False,2024-11-14 14:41:34.377248,2024-11-14 14:41:34.431647
tetrapak,False,77,B056018,True,True,False,False,2024-11-14 14:41:34.457554,2024-11-14 14:41:34.481448
journal,False,156,B067032,True,True,True,True,2024-11-14 14:41:34.591573,2024-11-14 14:41:34.595401
canette,True,90,S034005,True,False,False,False,2024-11-14 14:41:34.706736,2024-11-14 14:41:34.732633
journal,False,355,B059021,True,True,True,True,2024-11-14 14:41:34.826048,2024-11-14 14:41:34.831690
dechet,False,68,W032015,True,False,False,False,2024-11-14 14:41:34.920119,2024-11-14 14:41:34.950165
yaourt,False,81,W033008,True,False,False,False,2024-11-14 14:41:35.003785,2024-11-14 14:41:35.031167
tetrapak,False,69,B041007,True,False,False,False,2024-11-14 14:41:35.062547,2024-11-14 14:41:35.096122
conserve,True,116,S017004,True,True,True,False,2024-11-14 14:41:35.120116,2024-11-14 14:41:35.155682
tetrapak,False,57,B068008,True,False,False,False,2024-11-14 14:41:35.217543,2024-11-14 14:41:35.253217
bouteille_t,False,42,T055086,True,False,False,False,2024-11-14 14:41:35.328927,2024-11-14 14:41:35.413243
dechet,False,64,B028042,True,True,False,False,2024-11-14 14:41:35.470697,2024-11-14 14:41:35.487991
bouteille_b,False,78,W001004,True,True,False,False,2024-11-14 14:41:35.481179,2024-11-14 14:41:35.541733
conserve,True,76,S029005,True,True,True,False,2024-11-14 14:41:35.580586,2024-11-14 14:41:35.623612
carton_petit,False,89,B066021,True,True,False,False,2024-11-14 14:41:35.663759,2024-11-14 14:41:35.710804
dechet,False,59,W049012,True,False,False,False,2024-11-14 14:41:35.806185,2024-11-14 14:41:35.838723
yaourt,False,59,W065010,False,False,False,False,2024-11-14 14:41:35.969637,2024-11-14 14:41:35.992804
dechet,False,48,W041019,True,True,False,False,2024-11-14 14:41:36.088137,2024-11-14 14:41:36.115051
journal,False,340,B015062,False,False,False,False,2024-11-14 14:41:36.120100,2024-11-14 14:41:36.211849
bouteille_b,False,80,W005003,True,True,False,False,2024-11-14 14:41:36.175179,2024-11-14 14:41:36.248772
dechet,False,52,W049014,True,False,False,False,2024-11-14 14:41:36.316295,2024-11-14 14:41:36.337168
canette,True,90,S022006,True,True,False,False,2024-11-14 14:41:36.391779,2024-11-14 14:41:36.424414
dechet,False,99,T059051,True,True,False,False,2024-11-14 14:41:36.540394,2024-11-14 14:41:36.579126
dechet,False,88,T047096,True,False,False,False,2024-11-14 14:41:36.658527,2024-11-14 14:41:36.694452
canette,True,57,S040004,True,True,True,False,2024-11-14 14:41:36.794108,2024-11-14 14:41:36.823978
bouteille_t,False,77,T057061,True,False,False,False,2024-11-14 14:41:36.909392,2024-11-14 14:41:37.011501
dechet,False,188,B050009,False,False,False,False,2024-11-14 14:41:36.976512,2024-11-14 14:41:37.094280
carton_grand,False,334,B064014,True,True,False,False,2024-11-14 14:41:37.057586,2024-11-14 14:41:37.059987
carton_grand,False,5,B086013,True,True,True,False,2024-11-14 14:41:37.166183,2024-11-14 14:41:37.310559
dechet,False,64,T054072,True,True,False,False,2024-11-14 14:41:37.303122,2024-11-14 14:41:37.342264
dechet,False,120,B021047,True,True,False,False,2024-11-14 14:41:37.408195,2024-11-14 14:41:37.464332
dechet,False,79,T043126,True,False,False,False,2024-11-14 14:41:37.517076,2024-11-14 14:41:37.544100
yaourt,False,54,W053009,True,True,False,False,2024-11-14 14:41:37.651965,2024-11-14 14:41:37.675423
bouteille_b,False,98,W003005,True,True,False,False,2024-11-14 14:41:37.689940,2024-11-14 14:41:37.725802
canette,True,36,S032004,True,True,False,False,2024-11-14 14:41:37.798600,2024-11-14 14:41:37.833569
dechet,False,78,T037053,True,True,False,False,2024-11-14 14:41:37.893103,2024-11-14 14:41:37.938531
yaourt,False,46,W041008,True,False,False,False,2024-11-14 14:41:37.995965,2024-11-14 14:41:38.028756
bouteille_t,False,50,T077087,True,False,False,False,2024-11-14 14:41:38.150769,2024-11-14 14:41:38.238724
canette,True,56,S031005,True,True,False,False,2024-11-14 14:41:38.255318,2024-11-14 14:41:38.278223
bouteille_t,False,80,T033074,True,False,False,False,2024-11-14 14:41:38.322981,2024-11-14 14:41:38.427289
bouteille_t,False,70,T052066,True,True,True,False,2024-11-14 14:41:38.427541,2024-11-14 14:41:38.456728
conserve,True,107,S034007,True,True,True,False,2024-11-14 14:41:38.543435,2024-11-14 14:41:38.578955
tetrapak,False,65,B048006,True,False,False,False,2024-11-14 14:41:38.612872,2024-11-14 14:41:38.641122
dechet,False,91,T053117,True,True,False,False,2024-11-14 14:41:38.746354,2024-11-14 14:41:38.780491
dechet,False,135,B024061,True,True,True,False,2024-11-14 14:41:38.868565,2024-11-14 14:41:38.906456
dechet,False,67,W043015,True,True,False,False,2024-11-14 14:41:38.994194,2024-11-14 14:41:39.023812
bouteille_t,False,155,T053053,False,False,False,False,2024-11-14 14:41:39.102029,2024-11-14 14:41:39.134608
bouteille_t,False,49,T056089,True,True,True,False,2024-11-14 14:41:39.215665,2024-11-14 14:41:39.247386
dechet,False,72,W022013,True,False,False,False,2024-11-14 14:41:39.281092,2024-11-14 14:41:39.309459
bouteille_t,False,165,T053126,True,True,False,False,2024-11-14 14:41:39.389059,2024-11-14 14:41:39.417555
dechet,False,59,W038016,True,False,False,False,2024-11-14 14:41:39.498567,2024-11-14 14:41:39.523539
carton_petit,False,100,B055011,True,False,False,False,2024-11-14 14:41:39.567607,2024-11-14 14:41:39.613669
yaourt,False,35,W051007,True,True,False,False,2024-11-14 14:41:39.696882,2024-11-14 14:41:39.725546
dechet,False,110,T048063,True,True,False,False,2024-11-14 14:41:39.818965,2024-11-14 14:41:39.850244
carton_grand,False,281,B083015,True,True,True,True,2024-11-14 14:41:39.923317,2024-11-14 14:41:39.925350
canette,True,60,S025004,True,True,False,False,2024-11-14 14:41:40.008498,2024-11-14 14:41:40.046182
journal,False,9,B009070,True,True,True,True,2024-11-14 14:41:40.028460,2024-11-14 14:41:40.135402
dechet,False,69,B015040,True,True,False,False,2024-11-14 14:41:40.104222,2024-11-14 14:41:40.144493
bouteille_b,False,162,W007004,True,False,False,False,2024-11-14 14:41:40.174459,2024-11-14 14:41:40.209663
dechet,False,75,B006097,True,True,False,False,2024-11-14 14:41:40.207695,2024-11-14 14:41:40.247712
dechet,False,98,B021029,True,False,False,False,2024-11-14 14:41:40.315203,2024-11-14 14:41:40.378915
journal,False,10,B029062,True,True,True,True,2024-11-14 14:41:40.374969,2024-11-14 14:41:40.521160
journal,False,12,B045024,True,True,True,True,2024-11-14 14:41:40.466655,2024-11-14 14:41:40.644813
dechet,False,44,W049017,True,False,False,False,2024-11-14 14:41:40.608980,2024-11-14 14:41:40.634952
carton_grand,False,275,B044019,False,False,False,False,2024-11-14 14:41:40.664937,2024-11-14 14:41:40.749536
canette,True,79,S051001,True,True,False,False,2024-11-14 14:41:40.835327,2024-11-14 14:41:40.866576
bouteille_t,False,210,T022051,True,True,False,False,2024-11-14 14:41:40.879749,2024-11-14 14:41:40.909130
dechet,False,75,T047090,True,True,False,False,2024-11-14 14:41:40.998062,2024-11-14 14:41:41.044721
bouteille_t,False,230,T053089,False,False,False,False,2024-11-14 14:41:41.104306,2024-11-14 14:41:41.129407
bouteille_b,False,137,W014006,True,False,False,False,2024-11-14 14:41:41.251659,2024-11-14 14:41:41.280175
dechet,False,254,B081012,False,False,False,False,2024-11-14 14:41:41.360679,2024-11-14 14:41:41.439170
bouteille_b,False,70,W010004,True,True,True,False,2024-11-14 14:41:41.464380,2024-11-14 14:41:41.476706
dechet,False,6,B130018,True,True,True,False,2024-11-14 14:41:41.637861,2024-11-14 14:41:41.743512
carton_grand,False,386,B076016,True,True,True,True,2024-11-14 14:41:41.734037,2024-11-14 14:41:41.736874
canette,True,81,S028005,True,True,True,False,2024-11-14 14:41:41.830537,2024-11-14 14:41:41.857811
journal,False,294,B068066,False,False,False,False,2024-11-14 14:41:41.968050,2024-11-14 14:41:42.143859
carton_grand,False,250,B116011,True,True,True,False,2024-11-14 14:41:42.113945,2024-11-14 14:41:42.117261
carton_petit,False,78,B023017,True,True,False,False,2024-11-14 14:41:42.143868,2024-11-14 14:41:42.188460
yaourt,False,57,W049013,True,False,False,False,2024-11-14 14:41:42.268059,2024-11-14 14:41:42.292281
dechet,False,87,B025059,True,True,False,False,2024-11-14 14:41:42.393524,2024-11-14 14:41:42.432115
dechet,False,104,B015082,True,True,False,False,2024-11-14 14:41:42.471872,2024-11-14 14:41:42.513006
journal,False,397,B055029,False,False,False,False,2024-11-14 14:41:42.583499,2024-11-14 14:41:42.777985
dechet,False,101,B027074,True,True,False,False,2024-11-14 14:41:42.721918,2024-11-14 14:41:42.759493
yaourt,False,57,W032008,True,False,False,False,2024-11-14 14:41:42.804051,2024-11-14 14:41:42.828863
carton_petit,False,51,B074012,True,True,False,False,2024-11-14 14:41:42.897338,2024-11-14 14:41:42.930660
carton_grand,False,308,B061014,True,True,True,False,2024-11-14 14:41:42.974292,2024-11-14 14:41:42.975840
dechet,False,55,W054018,True,False,False,False,2024-11-14 14:41:43.128939,2024-11-14 14:41:43.161471
dechet,False,6,B081010,True,True,True,True,2024-11-14 14:41:43.237469,2024-11-14 14:41:43.352231
canette,True,63,S036006,True,True,False,False,2024-11-14 14:41:43.359605,2024-11-14 14:41:43.384265
